"id","surface","confidence","kind","file","line","pointer","text","suggested_text_ko"
"STR-3650","renderer-ui","high","jsx-text","src/renderer/app/WorkspaceCwdSettings.tsx","167","","아직 없습니다 — 멤버를 만들면 성공한 경로가 여기에 쌓입니다.",""
"STR-3651","renderer-ui","high","jsx-aria-label","src/renderer/workbench/CwdPicker.tsx","55","","실행 환경",""
"STR-3652","renderer-candidate","medium","literal","src/renderer/workbench/CwdPicker.tsx","143","","경로를 선택하세요",""
"STR-3653","renderer-ui","high","jsx-text","src/renderer/workbench/CwdPicker.tsx","76","","폴더 선택",""
"STR-3654","renderer-ui","high","jsx-text","src/renderer/workbench/CwdPicker.tsx","83","","작업 위치",""
"STR-3655","renderer-ui","high","jsx-text","src/renderer/workbench/CwdPicker.tsx","83","","최근",""
"STR-3656","renderer-ui","high","jsx-text","src/renderer/workbench/CwdPicker.tsx","84","","최대",""
"STR-3657","renderer-ui","high","jsx-text","src/renderer/workbench/CwdPicker.tsx","107","","기본 cwd로 저장",""
"STR-3658","renderer-ui","high","jsx-text","src/renderer/workbench/CwdPicker.tsx","107","","이 위치를",""
"STR-3659","renderer-ui","high","jsx-text","src/renderer/workbench/CwdPicker.tsx","141","","기본",""
"STR-3660","renderer-candidate","medium","literal","src/renderer/workbench/MemberWizard.tsx","437","","runtime",""
"STR-3661","renderer-candidate","medium","literal","src/renderer/workbench/MemberWizard.tsx","478","","runtime",""
"STR-3662","renderer-ui","high","jsx-text","src/renderer/workbench/MemberWizard.tsx","476","","실행 위치",""
"STR-3663","renderer-ui","high","jsx-text","src/renderer/workbench/MemberWizard.tsx","476","","필수",""
"STR-3664","renderer-ui","high","jsx-hint","src/renderer/workbench/MemberWizard.tsx","485","","실행 환경과 cwd는 생성 후 바꿀 수 없습니다. 세션 재개와 대화 기록이 이 cwd에 묶이기 때문입니다 — 다른 위치가 필요하면 새 멤버를 만드세요.",""
"STR-3665","renderer-ui","high","jsx-title","src/renderer/workbench/PartyGroupList.tsx","44","","그룹 접기 / 펼치기",""
"STR-3666","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupList.tsx","51","","기본",""
"STR-3667","renderer-candidate","medium","literal","src/renderer/workbench/PartyGroupList.tsx","185","","default",""
"STR-3668","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupList.tsx","85","","파티 그룹 만들기",""
"STR-3669","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupModals.tsx","38","","새 파티 그룹",""
"STR-3670","renderer-ui","high","jsx-title","src/renderer/workbench/PartyGroupModals.tsx","40","","Close",""
"STR-3671","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupModals.tsx","43","","그룹 이름",""
"STR-3672","renderer-ui","high","jsx-placeholder","src/renderer/workbench/PartyGroupModals.tsx","48","","예: 결제 리팩터",""
"STR-3673","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupModals.tsx","52","","그룹은 파티를 정리하는 한 단계 폴더입니다. 권한이나 설정, cwd를 갖지 않으며 중첩되지 않습니다.",""
"STR-3674","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupModals.tsx","57","","Cancel",""
"STR-3675","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupModals.tsx","58","","그룹 만들기",""
"STR-3676","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupModals.tsx","82","","그룹으로 이동 ·",""
"STR-3677","renderer-ui","high","jsx-title","src/renderer/workbench/PartyGroupModals.tsx","84","","Close",""
"STR-3678","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupModals.tsx","87","","대상 그룹",""
"STR-3679","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupModals.tsx","99","","기본",""
"STR-3680","renderer-candidate","medium","literal","src/renderer/workbench/PartyGroupModals.tsx","154","","default",""
"STR-3681","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupModals.tsx","100","","파티",""
"STR-3682","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupModals.tsx","104","","멤버, 세션, 대화 기록은 그대로 유지됩니다. 그룹은 목록 정리만 담당합니다.",""
"STR-3683","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupModals.tsx","109","","Cancel",""
"STR-3684","renderer-ui","high","jsx-text","src/renderer/workbench/PartyGroupModals.tsx","116","","이동",""
"STR-3685","renderer-ui","high","jsx-text","src/renderer/workbench/PartySidebar.tsx","152","","실행 위치는 생성 후 바꿀 수 없습니다",""
"STR-3686","renderer-ui","high","jsx-text","src/renderer/workbench/PartySidebar.tsx","316","","앱 전역 · cwd와 무관",""
"STR-3687","renderer-ui","high","jsx-title","src/renderer/workbench/PartySidebar.tsx","448","","이 파티를 다른 파티 그룹으로 옮깁니다",""
"STR-3688","renderer-ui","high","jsx-text","src/renderer/workbench/PartySidebar.tsx","457","","그룹으로 이동…",""
"STR-3689","renderer-ui","high","jsx-text","src/renderer/workbench/PartySidebar.tsx","237","","파티 그룹",""
"STR-3690","renderer-ui","high","jsx-text","src/renderer/workbench/PartySidebar.tsx","592","","＋ 새 파티 그룹 만들기…",""
"STR-3691","renderer-ui","high","jsx-text","src/renderer/workbench/PartySidebar.tsx","595","","main 멤버 실행 위치",""
"STR-3692","renderer-ui","high","jsx-text","src/renderer/workbench/PartySidebar.tsx","603","","멤버의 실행 위치이며 생성 후 바꿀 수 없습니다.",""
"STR-3693","renderer-ui","high","jsx-text","src/renderer/workbench/PartySidebar.tsx","603","","파티 자체는 cwd를 갖지 않습니다. 이 경로는 함께 만들어지는",""
"STR-3694","shared-presentation","medium","literal","src/shared/memberLocation.ts","59","","폴더 없음",""
"STR-3695","shared-presentation","medium","literal","src/shared/memberLocation.ts","60","","접근 권한 없음",""
"STR-3696","shared-presentation","medium","literal","src/shared/memberLocation.ts","61","","배포판이 설치되어 있지 않음",""
"STR-3697","shared-presentation","medium","literal","src/shared/memberLocation.ts","62","","배포판을 시작할 수 없음",""
"STR-3698","shared-presentation","medium","literal","src/shared/memberLocation.ts","63","","절대 경로가 아님",""
"STR-3699","shared-presentation","medium","literal","src/shared/memberLocation.ts","217","","WSL 배포판을 선택하세요",""
"STR-3700","shared-presentation","medium","literal","src/shared/memberLocation.ts","219","","WSL 경로는 / 로 시작하는 절대 경로여야 합니다",""
"STR-3701","shared-presentation","medium","literal","src/shared/memberLocation.ts","223","","Windows 경로는 절대 경로여야 합니다",""
"STR-3702","shared-presentation","medium","literal","src/shared/partyGroupsGallery.ts","30","","기본 그룹",""
"STR-3703","shared-presentation","medium","literal","src/shared/partyGroupsGallery.ts","31","","결제 리팩터",""
"STR-3704","shared-presentation","medium","literal","src/shared/partyGroupsGallery.ts","32","","실험",""
"STR-3705","shared-presentation","medium","literal","src/shared/relativeTime.ts","19","","방금",""
"STR-3706","shared-presentation","medium","literal","src/shared/relativeTime.ts","23","","오늘",""
"STR-3707","shared-presentation","medium","literal","src/shared/relativeTime.ts","26","","어제",""
"STR-3708","shared-presentation","medium","template","src/shared/relativeTime.ts","29","","${…}일 전",""
"STR-3709","shared-presentation","medium","template","src/shared/relativeTime.ts","32","","${…}주 전",""
"STR-3710","shared-presentation","medium","template","src/shared/relativeTime.ts","34","","${…}개월 전",""
"STR-3711","backend-message","medium","literal","src/main/api/routes/workspaceLocationRoutes.ts","23","","WSL 위치에는 distro 가 필요합니다.",""
"STR-3712","backend-message","medium","template","src/main/api/routes/workspaceLocationRoutes.ts","31","","env 는 'windows' 또는 'wsl' 이어야 합니다 (받은 값: '${…}').",""
"STR-3713","backend-message","medium","literal","src/main/application/appController.ts","1731","","이 프로세스에서는 폴더 선택기를 열 수 없습니다.",""
"STR-3714","backend-message","medium","template","src/main/application/appController.ts","1847","","실행 위치를 사용할 수 없습니다 — ${…}: ${…}",""
"STR-3715","backend-message","medium","literal","src/main/cwdService.ts","136","","배포판을 시작할 수 없음",""
"STR-3716","backend-message","medium","template","src/main/cwdService.ts","136","","배포판을 시작할 수 없음 — ${…}",""
"STR-3717","backend-message","medium","literal","src/main/cwdService.ts","142","","WSL은 Windows에서만 사용할 수 있습니다.",""
"STR-3718","backend-message","medium","literal","src/main/main.ts","636","","실행 위치 폴더 선택",""
"STR-3719","backend-message","medium","literal","src/main/main.ts","635","","WSL 폴더 선택 (\wsl$<배포판>... )",""
"STR-3720","backend-message","medium","literal","src/main/partyGroupStore.ts","85","","그룹 이름을 입력하세요.",""
"STR-3721","backend-message","medium","template","src/main/partyGroupStore.ts","89","","'${…}' 그룹이 이미 있습니다.",""
"STR-3722","backend-message","medium","template","src/main/partyGroupStore.ts","106","","그룹 '${…}' 을 찾을 수 없습니다.",""
"STR-3723","backend-message","medium","template","src/main/partyGroupStore.ts","109","","파티 '${…}' 이 목록에 없습니다.",""
"STR-3724","backend-message","medium","literal","src/main/partyGroupStore.ts","280","","기본 그룹",""
"STR-3725","renderer-candidate","medium","literal","src/renderer/App.tsx","244","","파티 그룹 목록을 읽지 못했습니다",""
"STR-3726","renderer-candidate","medium","literal","src/renderer/App.tsx","254","","작업 위치 설정을 읽지 못했습니다",""
"STR-3727","renderer-candidate","medium","literal","src/renderer/App.tsx","289","","멤버 실행 위치를 읽지 못했습니다",""
"STR-3728","renderer-candidate","medium","literal","src/renderer/App.tsx","309","","파티 그룹을 만들지 못했습니다",""
"STR-3729","renderer-candidate","medium","literal","src/renderer/App.tsx","318","","파티를 옮기지 못했습니다",""
"STR-3730","renderer-candidate","medium","literal","src/renderer/App.tsx","376","","폴더 선택기를 열지 못했습니다",""
"STR-3731","renderer-candidate","medium","literal","src/renderer/App.tsx","388","","기본 cwd를 저장하지 못했습니다",""
"STR-3732","renderer-candidate","medium","literal","src/renderer/App.tsx","2042","","기본 cwd를 지우지 못했습니다",""
"STR-3733","renderer-candidate","medium","literal","src/renderer/App.tsx","2043","","기본 cwd로 설정하지 못했습니다",""
"STR-3734","renderer-candidate","medium","literal","src/renderer/App.tsx","2044","","최근 목록에서 제거하지 못했습니다",""
"STR-3735","renderer-candidate","medium","template","src/renderer/App.tsx","2051","","${…} 의 설정으로 새 멤버를 만들려면 멤버 만들기에서 ${…} 를 고르세요.",""
"STR-3736","renderer-candidate","medium","literal","src/renderer/App.tsx","2062","","workbench",""
"STR-3737","renderer-ui","high","jsx-aria-label","src/renderer/workbench/CwdPicker.tsx","113","","WSL 배포판",""
"STR-3738","renderer-ui","high","jsx-text","src/renderer/workbench/CwdPicker.tsx","114","","배포판",""
"STR-3739","renderer-ui","high","jsx-text","src/renderer/workbench/CwdPicker.tsx","115","","배포판을 읽는 중…",""
"STR-3740","renderer-candidate","medium","literal","src/renderer/workbench/CwdPicker.tsx","119","","설치된 WSL 배포판이 없습니다.",""
"STR-3741","renderer-candidate","medium","literal","src/renderer/workbench/CwdPicker.tsx","141","","배포판을 먼저 선택하세요",""
"STR-3742","renderer-ui","high","jsx-text","src/renderer/workbench/WslFolderBrowser.tsx","73","","WSL 폴더 선택",""
"STR-3743","renderer-ui","high","jsx-title","src/renderer/workbench/WslFolderBrowser.tsx","76","","닫기",""
"STR-3744","renderer-ui","high","jsx-text","src/renderer/workbench/WslFolderBrowser.tsx","89","","홈",""
"STR-3745","renderer-ui","high","jsx-text","src/renderer/workbench/WslFolderBrowser.tsx","98","","위로",""
